"","vehicle","model","region","season","month","year","distance","efficiency","kwh"
"19984","6cf11c28","Nissan Leaf (24 kWh) 2013-2016","Christchurch","Winter",6,2022,669,5.1,131.2
"19985","6cf11c28","Nissan Leaf (24 kWh) 2013-2016","Christchurch","Winter",7,2022,479,5,95.8
"19986","6cf11c28","Nissan Leaf (24 kWh) 2013-2016","Christchurch","Winter",8,2022,310,6,51.7
"19987","6cf11c28","Nissan Leaf (24 kWh) 2013-2016","Christchurch","Spring",9,2022,685,6.3,108.7
"19988","6cf11c28","Nissan Leaf (24 kWh) 2013-2016","Christchurch","Spring",10,2022,538,6.5,82.8
"19989","6cf11c28","Nissan Leaf (24 kWh) 2013-2016","Christchurch","Spring",11,2022,509,7,72.7
"19990","6cf11c28","Nissan Leaf (24 kWh) 2013-2016","Christchurch","Summer",12,2022,448,6.8,65.9
"19991","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Spring",11,2018,1129,7.1,159
"19992","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Summer",12,2018,813,7.2,112.9
"19993","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Summer",1,2019,524,8,65.5
"19994","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Summer",2,2019,1259,7.7,163.5
"19995","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Autumn",3,2019,766,7.4,103.5
"19996","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Winter",6,2019,319,6.3,50.6
"19997","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Winter",7,2019,514,6.6,77.9
"19998","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Winter",8,2019,516,7,73.7
"19999","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Spring",9,2019,648,7.1,91.3
"20000","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Spring",10,2019,664,7.3,91
"20001","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Spring",11,2019,786,7.6,103.4
"20002","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Summer",12,2019,568,7.5,75.7
"20003","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Summer",1,2020,661,7.6,87
"20004","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Summer",2,2020,712,7.4,96.2
"20005","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Autumn",3,2020,887,7.3,121.5
"20006","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Autumn",4,2020,186,6.6,28.2
"20007","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Autumn",5,2020,821,6.8,120.7
"20008","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Winter",6,2020,669,6.4,104.5
"20009","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Winter",7,2020,693,6.5,106.6
"20010","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Winter",8,2020,592,6.9,85.8
"20011","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Spring",9,2020,623,6.9,90.3
"20012","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Spring",10,2020,633,6.9,91.7
"20013","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Spring",11,2020,927,7.1,130.6
"20014","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Summer",12,2020,668,7,95.4
"20015","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Summer",1,2021,700,7.5,93.3
"20016","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Summer",2,2021,681,7,97.3
"20017","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Autumn",3,2021,533,7.1,75.1
"20018","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Autumn",4,2021,673,7,96.1
"20019","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Autumn",5,2021,568,6.8,83.5
"20020","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Winter",6,2021,382,6.1,62.6
"20021","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Winter",7,2021,539,6.2,86.9
"20022","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Winter",8,2021,411,6.6,62.3
"20023","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Spring",9,2021,555,6.8,81.6
"20024","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Spring",10,2021,550,6.8,80.9
"20025","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Spring",11,2021,365,6.7,54.5
"20026","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Summer",12,2021,647,6.3,102.7
"20027","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Summer",1,2022,384,6.9,55.7
"20028","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Summer",2,2022,330,6.6,50
"20029","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Autumn",3,2022,461,6.7,68.8
"20030","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Autumn",4,2022,547,6.7,81.6
"20031","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Autumn",5,2022,554,6.1,90.8
"20032","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Winter",6,2022,499,6.1,81.8
"20033","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Winter",7,2022,734,6.1,120.3
"20034","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Winter",8,2022,490,5.9,83.1
"20035","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Spring",9,2022,928,6.4,145
"20036","48d9e6ac","Nissan Leaf (24 kWh) 2011-2012","Auckland","Spring",10,2022,449,6.6,68
"20037","bd834e73","Nissan Leaf (30 kWh)","Mid Canterbury","Summer",12,2018,1047,6,174.5
"20038","bd834e73","Nissan Leaf (30 kWh)","Mid Canterbury","Summer",1,2019,548,6.5,84.3
"20039","bd834e73","Nissan Leaf (30 kWh)","Mid Canterbury","Summer",2,2019,1654,6.3,262.5
"20040","bd834e73","Nissan Leaf (30 kWh)","Mid Canterbury","Autumn",3,2019,1399,6.3,222.1
"20041","bd834e73","Nissan Leaf (30 kWh)","Mid Canterbury","Autumn",4,2019,1251,6,208.5
"20042","bd834e73","Nissan Leaf (30 kWh)","Mid Canterbury","Autumn",5,2019,1937,6.2,312.4
"20043","bd834e73","Nissan Leaf (30 kWh)","Mid Canterbury","Winter",6,2019,1517,5.7,266.1
"20044","bd834e73","Nissan Leaf (30 kWh)","Mid Canterbury","Winter",7,2019,1245,5.7,218.4
"20045","bd834e73","Nissan Leaf (30 kWh)","Mid Canterbury","Winter",8,2019,1321,6.2,213.1
"20046","bd834e73","Nissan Leaf (30 kWh)","Mid Canterbury","Spring",9,2019,2622,6.4,409.7
"20047","bd834e73","Nissan Leaf (30 kWh)","Mid Canterbury","Spring",10,2019,2410,6.5,370.8
"20048","bd834e73","Nissan Leaf (30 kWh)","Mid Canterbury","Spring",11,2019,1832,6.9,265.5
"20049","bd834e73","Nissan Leaf (30 kWh)","Mid Canterbury","Summer",12,2019,528,6.3,83.8
"20050","d4e2f7bc","Nissan Leaf (30 kWh)","Coastal Otago","Summer",12,2022,2073,7.4,280.1
"20051","29ddca03","Nissan Leaf (24 kWh) 2013-2016","Wellington","Autumn",4,2022,945,7.3,129.5
"20052","29ddca03","Nissan Leaf (24 kWh) 2013-2016","Wellington","Spring",9,2022,823,7.1,115.9
"20053","29ddca03","Nissan Leaf (24 kWh) 2013-2016","Wellington","Spring",10,2022,735,7.1,103.5
"20054","29ddca03","Nissan Leaf (24 kWh) 2013-2016","Wellington","Spring",11,2022,1142,7.4,154.3
"20055","4dd4afe2","Nissan Leaf (24 kWh) 2013-2016","Wellington","Spring",11,2018,1130,7,161.4
"20056","4dd4afe2","Nissan Leaf (24 kWh) 2013-2016","Wellington","Summer",12,2018,774,7.3,106
"20057","4dd4afe2","Nissan Leaf (24 kWh) 2013-2016","Wellington","Summer",1,2019,956,7.6,125.8
"20058","4dd4afe2","Nissan Leaf (24 kWh) 2013-2016","Wellington","Summer",2,2019,467,7.5,62.3
"20059","4dd4afe2","Nissan Leaf (24 kWh) 2013-2016","Wellington","Autumn",3,2019,893,7.4,120.7
"20060","4dd4afe2","Nissan Leaf (24 kWh) 2013-2016","Wellington","Autumn",4,2019,841,6.9,121.9
"20061","4dd4afe2","Nissan Leaf (24 kWh) 2013-2016","Wellington","Autumn",5,2019,1145,6.9,165.9
"20062","4dd4afe2","Nissan Leaf (24 kWh) 2013-2016","Wellington","Winter",6,2019,565,6.5,86.9
"20063","4dd4afe2","Nissan Leaf (24 kWh) 2013-2016","Wellington","Winter",7,2019,815,6.1,133.6
"20064","4dd4afe2","Nissan Leaf (24 kWh) 2013-2016","Wellington","Spring",10,2019,1034,7,147.7
"20065","4dd4afe2","Nissan Leaf (24 kWh) 2013-2016","Wellington","Spring",11,2019,1245,7.1,175.4
"20066","4dd4afe2","Nissan Leaf (24 kWh) 2013-2016","Wellington","Summer",12,2019,486,7.1,68.5
"20067","4dd4afe2","Nissan Leaf (24 kWh) 2013-2016","Wellington","Summer",1,2020,1203,7.1,169.4
"20068","4dd4afe2","Nissan Leaf (24 kWh) 2013-2016","Wellington","Summer",2,2020,278,7.2,38.6
"20069","4dd4afe2","Nissan Leaf (24 kWh) 2013-2016","Wellington","Autumn",3,2020,619,7,88.4
"20070","4dd4afe2","Nissan Leaf (24 kWh) 2013-2016","Wellington","Autumn",4,2020,110,6.7,16.4
"20071","4dd4afe2","Nissan Leaf (24 kWh) 2013-2016","Wellington","Autumn",5,2020,421,6.7,62.8
"20072","4dd4afe2","Nissan Leaf (24 kWh) 2013-2016","Wellington","Winter",6,2020,827,6.2,133.4
"20073","4dd4afe2","Nissan Leaf (24 kWh) 2013-2016","Wellington","Spring",9,2020,958,7,136.9
"20074","4dd4afe2","Nissan Leaf (24 kWh) 2013-2016","Wellington","Spring",10,2020,495,7.2,68.8
"20075","4dd4afe2","Nissan Leaf (24 kWh) 2013-2016","Wellington","Spring",11,2020,465,7.1,65.5
"20076","4dd4afe2","Nissan Leaf (24 kWh) 2013-2016","Wellington","Autumn",3,2021,455,7.3,62.3
"20077","4dd4afe2","Nissan Leaf (24 kWh) 2013-2016","Wellington","Autumn",4,2021,716,7.1,100.8
"20078","4dd4afe2","Nissan Leaf (24 kWh) 2013-2016","Wellington","Autumn",5,2021,501,6.8,73.7
"20079","4dd4afe2","Nissan Leaf (24 kWh) 2013-2016","Wellington","Winter",6,2021,469,6.6,71.1
"20080","4dd4afe2","Nissan Leaf (24 kWh) 2013-2016","Wellington","Winter",7,2021,590,6.6,89.4
"20081","f3c6ace1","Nissan Leaf (24 kWh) 2013-2016","Auckland","Spring",11,2018,1880,6.8,276.5
"20082","f3c6ace1","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",12,2018,1575,6.8,231.6
"20083","f3c6ace1","Nissan Leaf (24 kWh) 2013-2016","Auckland","Summer",1,2019,1210,6.8,177.9
"20084","7f1a3842","Nissan Leaf (24 kWh) 2013-2016","Wellington","Summer",12,2019,627,6.44,97.4
"20085","7f1a3842","Nissan Leaf (24 kWh) 2013-2016","Wellington","Summer",1,2020,672,6.44,104.3
"20086","7f1a3842","Nissan Leaf (24 kWh) 2013-2016","Wellington","Summer",2,2020,667,6.44,103.6
"20087","7f1a3842","Nissan Leaf (24 kWh) 2013-2016","Wellington","Autumn",3,2020,470,6.44,73
"20088","7f1a3842","Nissan Leaf (24 kWh) 2013-2016","Wellington","Autumn",4,2020,72,6.44,11.2
"20089","7f1a3842","Nissan Leaf (24 kWh) 2013-2016","Wellington","Autumn",5,2020,201,6.44,31.2
"20090","7f1a3842","Nissan Leaf (24 kWh) 2013-2016","Wellington","Winter",6,2020,371,6.44,57.6
"20091","7f1a3842","Nissan Leaf (24 kWh) 2013-2016","Wellington","Winter",7,2020,261,6.44,40.5
"20092","7f1a3842","Nissan Leaf (24 kWh) 2013-2016","Wellington","Winter",8,2020,457,6.44,71
"20093","7f1a3842","Nissan Leaf (24 kWh) 2013-2016","Wellington","Spring",9,2020,266,6.3,42.2
"20094","7f1a3842","Nissan Leaf (24 kWh) 2013-2016","Wellington","Spring",10,2020,519,5.1,101.8
"20095","7f1a3842","Nissan Leaf (24 kWh) 2013-2016","Wellington","Spring",11,2020,757,5.2,145.6
"20096","7f1a3842","Nissan Leaf (24 kWh) 2013-2016","Wellington","Summer",12,2020,658,5.4,121.9
"20097","7f1a3842","Nissan Leaf (24 kWh) 2013-2016","Wellington","Summer",1,2021,324,5.47,59.2
"20098","7f1a3842","Nissan Leaf (24 kWh) 2013-2016","Wellington","Summer",2,2021,272,5.47,49.7
"20099","7f1a3842","Nissan Leaf (24 kWh) 2013-2016","Wellington","Autumn",3,2021,336,5.5,61.1
"20100","7f1a3842","Nissan Leaf (24 kWh) 2013-2016","Wellington","Autumn",4,2021,376,5.47,68.7
"20101","7f1a3842","Nissan Leaf (24 kWh) 2013-2016","Wellington","Autumn",5,2021,401,5.47,73.3
"20102","7f1a3842","Nissan Leaf (24 kWh) 2013-2016","Wellington","Winter",6,2021,400,5.47,73.1
"20103","7f1a3842","Nissan Leaf (24 kWh) 2013-2016","Wellington","Winter",7,2021,408,5.46,74.7
"20104","7f1a3842","Nissan Leaf (24 kWh) 2013-2016","Wellington","Winter",8,2021,197,5.47,36
"20105","7f1a3842","Nissan Leaf (24 kWh) 2013-2016","Wellington","Spring",9,2021,279,5.47,51
"20106","7f1a3842","Nissan Leaf (24 kWh) 2013-2016","Wellington","Spring",10,2021,290,5.47,53
"20107","7f1a3842","Nissan Leaf (24 kWh) 2013-2016","Wellington","Spring",11,2021,291,5.47,53.2
"20108","7f1a3842","Nissan Leaf (24 kWh) 2013-2016","Wellington","Summer",12,2021,475,5.47,86.8
"20109","7f1a3842","Nissan Leaf (24 kWh) 2013-2016","Wellington","Summer",1,2022,1252,5.47,228.9
"20110","7f1a3842","Nissan Leaf (24 kWh) 2013-2016","Wellington","Summer",2,2022,243,5.47,44.4
"20111","7f1a3842","Nissan Leaf (24 kWh) 2013-2016","Wellington","Autumn",3,2022,196,5.47,35.8
"20112","7f1a3842","Nissan Leaf (24 kWh) 2013-2016","Wellington","Autumn",4,2022,484,5.47,88.5
"20113","7f1a3842","Nissan Leaf (24 kWh) 2013-2016","Wellington","Autumn",5,2022,268,5.47,49
"20114","5f884409","Nissan Leaf (24 kWh) 2013-2016","Wellington","Spring",11,2018,1857,7.8,238.1
"20115","5f884409","Nissan Leaf (24 kWh) 2013-2016","Wellington","Summer",12,2018,997,8,124.6
"20116","5f884409","Nissan Leaf (24 kWh) 2013-2016","Wellington","Summer",1,2019,551,8,68.9
"20117","5f884409","Nissan Leaf (24 kWh) 2013-2016","Wellington","Summer",2,2019,712,7.8,91.3
"20118","d2d36076","Nissan Leaf (24 kWh) 2013-2016","Nelson","Summer",1,2019,844,9.9,85.3
"20119","d2d36076","Nissan Leaf (24 kWh) 2013-2016","Nelson","Summer",2,2019,786,10,78.6
"20120","d2d36076","Nissan Leaf (24 kWh) 2013-2016","Nelson","Autumn",3,2019,878,10.1,86.9
"20121","d2d36076","Nissan Leaf (24 kWh) 2013-2016","Nelson","Autumn",4,2019,791,10,79.1
"20122","26d5eddb","Nissan Leaf (30 kWh)","Auckland","Spring",11,2018,4814,6.8,707.9
"20123","26d5eddb","Nissan Leaf (30 kWh)","Auckland","Summer",2,2019,3074,6.9,445.5
"20124","26d5eddb","Nissan Leaf (30 kWh)","Auckland","Autumn",3,2019,2643,6.9,383
"20125","26d5eddb","Nissan Leaf (30 kWh)","Auckland","Winter",6,2019,2457,6.6,372.3
"20126","26d5eddb","Nissan Leaf (30 kWh)","Auckland","Winter",7,2019,2758,6.5,424.3
"20127","26d5eddb","Nissan Leaf (30 kWh)","Auckland","Winter",8,2019,2683,6.5,412.8
"20128","26d5eddb","Nissan Leaf (30 kWh)","Auckland","Spring",11,2019,1642,6.6,248.8
"20129","26d5eddb","Nissan Leaf (30 kWh)","Auckland","Summer",12,2019,2712,7,387.4
"20130","26d5eddb","Nissan Leaf (30 kWh)","Auckland","Summer",1,2020,2334,7.1,328.7
"20131","26d5eddb","Nissan Leaf (30 kWh)","Auckland","Summer",2,2020,1880,7.1,264.8
"20132","26d5eddb","Nissan Leaf (30 kWh)","Auckland","Autumn",3,2020,1897,7.1,267.2
"20133","26d5eddb","Nissan Leaf (30 kWh)","Auckland","Autumn",4,2020,26,7.1,3.7
"20134","26d5eddb","Nissan Leaf (30 kWh)","Auckland","Autumn",5,2020,1033,7,147.6
"20135","26d5eddb","Nissan Leaf (30 kWh)","Auckland","Winter",6,2020,2707,6.6,410.2
"20136","26d5eddb","Nissan Leaf (30 kWh)","Auckland","Winter",7,2020,2696,6.6,408.5
"20137","26d5eddb","Nissan Leaf (30 kWh)","Auckland","Winter",8,2020,565,6.2,91.1
"20138","26d5eddb","Nissan Leaf (30 kWh)","Auckland","Spring",9,2020,2349,6.4,367
"20139","26d5eddb","Nissan Leaf (30 kWh)","Auckland","Spring",10,2020,2617,6.6,396.5
"20140","26d5eddb","Nissan Leaf (30 kWh)","Auckland","Summer",1,2021,1117,6.8,164.3
"20141","26d5eddb","Nissan Leaf (30 kWh)","Auckland","Summer",2,2021,1916,6.9,277.7
"20142","26d5eddb","Nissan Leaf (30 kWh)","Auckland","Autumn",3,2021,3314,6.9,480.3
"20143","26d5eddb","Nissan Leaf (30 kWh)","Auckland","Autumn",4,2021,2625,6.9,380.4
"20144","26d5eddb","Nissan Leaf (30 kWh)","Auckland","Autumn",5,2021,2863,6.8,421
"20145","26d5eddb","Nissan Leaf (30 kWh)","Auckland","Winter",6,2021,3653,6.4,570.8
"20146","26d5eddb","Nissan Leaf (30 kWh)","Auckland","Winter",7,2021,3171,6.5,487.8
"20147","26d5eddb","Nissan Leaf (30 kWh)","Auckland","Winter",8,2021,1601,6.5,246.3
"20148","26d5eddb","Nissan Leaf (30 kWh)","Auckland","Spring",9,2021,664,6.5,102.2
"20149","26d5eddb","Nissan Leaf (30 kWh)","Auckland","Spring",10,2021,903,6.5,138.9
"20150","26d5eddb","Nissan Leaf (30 kWh)","Auckland","Spring",11,2021,916,6.5,140.9
"20151","3dd69c95","Nissan Leaf (24 kWh) 2011-2012","Wellington","Summer",1,2019,1253,6.6,189.8
"20152","3dd69c95","Nissan Leaf (24 kWh) 2011-2012","Wellington","Summer",2,2019,1350,6.9,195.7
"20153","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Summer",2,2019,536,7.1,75.5
"20154","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Autumn",3,2019,557,7.4,75.3
"20155","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Autumn",4,2019,636,7.1,89.6
"20156","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Spring",9,2019,406,6.9,58.8
"20157","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Spring",10,2019,1042,7,148.9
"20158","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Spring",11,2019,564,7.1,79.4
"20159","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Summer",12,2019,747,7.1,105.2
"20160","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Summer",1,2020,434,7,62
"20161","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Summer",2,2020,494,6.9,71.6
"20162","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Autumn",3,2020,504,7.3,69
"20163","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Autumn",4,2020,193,7.6,25.4
"20164","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Autumn",5,2020,585,7.3,80.1
"20165","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Winter",6,2020,496,7,70.9
"20166","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Winter",7,2020,511,6.7,76.3
"20167","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Winter",8,2020,416,6.8,61.2
"20168","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Spring",9,2020,721,7,103
"20169","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Spring",10,2020,577,7.6,75.9
"20170","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Spring",11,2020,302,7.6,39.7
"20171","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Summer",12,2020,278,7.4,37.6
"20172","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Summer",1,2021,245,7.1,34.5
"20173","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Summer",2,2021,454,7.7,59
"20174","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Autumn",3,2021,430,7.7,55.8
"20175","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Autumn",4,2021,546,7.6,71.8
"20176","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Autumn",5,2021,439,7.6,57.8
"20177","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Winter",6,2021,139,6.9,20.1
"20178","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Winter",7,2021,393,6.9,57
"20179","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Winter",8,2021,216,6.6,32.7
"20180","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Spring",9,2021,610,7.2,84.7
"20181","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Spring",10,2021,548,7.2,76.1
"20182","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Spring",11,2021,518,7.5,69.1
"20183","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Summer",12,2021,527,7.4,71.2
"20184","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Summer",1,2022,568,7,81.1
"20185","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Summer",2,2022,398,7.4,53.8
"20186","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Autumn",3,2022,514,7.9,65.1
"20187","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Autumn",4,2022,453,7.8,58.1
"20188","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Autumn",5,2022,508,7.6,66.8
"20189","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Winter",6,2022,464,7.4,62.7
"20190","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Spring",9,2022,706,7.4,95.4
"20191","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Spring",10,2022,589,7.8,75.5
"20192","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Spring",11,2022,478,7.8,61.3
"20193","5f0fd32f","Nissan Leaf (30 kWh)","Bay of Plenty","Summer",12,2022,520,7.6,68.4
"20194","ec058b07","Nissan Leaf (24 kWh) 2011-2012","Auckland","Spring",10,2018,962,7.4,130
"20195","ec058b07","Nissan Leaf (24 kWh) 2011-2012","Auckland","Spring",11,2018,1405,7.5,187.3
"20196","ec058b07","Nissan Leaf (24 kWh) 2011-2012","Auckland","Summer",12,2018,1540,7.4,208.1
"20197","ec058b07","Nissan Leaf (24 kWh) 2011-2012","Auckland","Summer",1,2019,562,7.6,73.9
"20198","ec058b07","Nissan Leaf (24 kWh) 2011-2012","Auckland","Summer",2,2019,949,7.7,123.2
"20199","ec058b07","Nissan Leaf (24 kWh) 2011-2012","Auckland","Autumn",3,2019,1096,7.2,152.2
"20200","ec058b07","Nissan Leaf (24 kWh) 2011-2012","Auckland","Autumn",4,2019,1631,6.2,263.1
"20201","ec058b07","Nissan Leaf (24 kWh) 2011-2012","Auckland","Autumn",5,2019,1341,6.1,219.8
"20202","ec058b07","Nissan Leaf (24 kWh) 2011-2012","Auckland","Autumn",3,2021,739,7.6,97.2
"20203","ec058b07","Nissan Leaf (24 kWh) 2011-2012","Auckland","Autumn",4,2021,669,6.7,99.9
"20204","ec058b07","Nissan Leaf (24 kWh) 2011-2012","Auckland","Autumn",5,2021,670,5.7,117.5
"20205","ec058b07","Nissan Leaf (24 kWh) 2011-2012","Auckland","Winter",6,2021,349,5,69.8
"20206","ec058b07","Nissan Leaf (24 kWh) 2011-2012","Auckland","Winter",7,2021,510,5.5,92.7
"20207","ec058b07","Nissan Leaf (24 kWh) 2011-2012","Auckland","Winter",8,2021,658,5.6,117.5
"20208","ec058b07","Nissan Leaf (24 kWh) 2011-2012","Auckland","Spring",9,2021,871,6.6,132
"20209","ec058b07","Nissan Leaf (24 kWh) 2011-2012","Auckland","Spring",10,2021,625,6.7,93.3
"20210","ec058b07","Nissan Leaf (24 kWh) 2011-2012","Auckland","Spring",11,2021,705,7,100.7
"20211","ec058b07","Nissan Leaf (24 kWh) 2011-2012","Auckland","Summer",12,2021,587,7.4,79.3
"20212","ec058b07","Nissan Leaf (24 kWh) 2011-2012","Auckland","Summer",1,2022,705,7.6,92.8
"20213","ec058b07","Nissan Leaf (24 kWh) 2011-2012","Auckland","Summer",2,2022,531,7.4,71.8
"20214","ec058b07","Nissan Leaf (24 kWh) 2011-2012","Auckland","Winter",7,2022,793,4.6,172.4
"20215","ec058b07","Nissan Leaf (24 kWh) 2011-2012","Auckland","Winter",8,2022,927,5.1,181.8
"20216","ec058b07","Nissan Leaf (24 kWh) 2011-2012","Auckland","Spring",9,2022,644,5.7,113
"20217","ec058b07","Nissan Leaf (24 kWh) 2011-2012","Auckland","Spring",10,2022,814,5.9,138
"20218","ec058b07","Nissan Leaf (24 kWh) 2011-2012","Auckland","Spring",11,2022,625,5.9,105.9
"20219","e7436372","Nissan Leaf (30 kWh)","North Canterbury","Spring",10,2018,1835,6.2,296
"20220","e7436372","Nissan Leaf (30 kWh)","North Canterbury","Spring",11,2018,2193,6.1,359.5
"20221","e7436372","Nissan Leaf (30 kWh)","North Canterbury","Summer",12,2018,1001,6.1,164.1
"20222","e7436372","Nissan Leaf (30 kWh)","North Canterbury","Summer",1,2019,1997,6.1,327.4
